tweet_date,image_url,hashtag_list,week,year,tweet_id,url_check,alt_text
2021-02-02T16:46:36Z,http://pbs.twimg.com/media/EtPDsdtXEAIM7_6.jpg,"tidytuesday, breakfreefromplastic, rstats, tidyverse, dataviz",5,2021,1356645205563293703,Links included,Image
2021-02-02T17:04:31Z,http://pbs.twimg.com/media/EtPHKSRU4AESOFG.jpg,"tidytuesday, rstats",5,2021,1356649713424977921,Links included,Image
2021-02-02T19:35:07Z,http://pbs.twimg.com/media/EtPsLrWXIAsLE-j.jpg,"TidyTuesday, TidyTuesday, RStats",5,2021,1356687610962411521,Links included,Image
2021-02-02T20:45:32Z,http://pbs.twimg.com/media/EtP8T23XYAMocNj.png,"TidyTuesday, rstats, r4ds, ggplot2, R4Ds",5,2021,1356705334400847872,Images-only,Image
2021-02-02T21:43:09Z,http://pbs.twimg.com/media/EtQJfslXcAIbM66.jpg,"TidyTuesday, RStats",5,2021,1356719832725659648,Images-only,Image
2021-02-02T21:52:30Z,http://pbs.twimg.com/media/EtQLZhvXIAAG-f2.jpg,"TidyTuesday, DataScience, DataVisualisation, RStats",5,2021,1356722186774589442,Links included,Image
2021-02-02T22:42:51Z,http://pbs.twimg.com/media/EtQWmMOWYAAfy5b.png,"TidyTuesday, RStats",5,2021,1356734856097579009,Links included,Image
2021-02-02T23:18:34Z,http://pbs.twimg.com/tweet_video_thumb/EtQcexzU4AMhcQx.jpg,"Covid, Data, Toronto, TidyData, TidyTuesday",5,2021,1356743845979975682,Links included,
2021-02-02T23:32:58Z,http://pbs.twimg.com/tweet_video_thumb/EtQhs51XEAIKLEY.jpg,"TidyTuesday, RStats, R4ds",5,2021,1356747468113862663,Links included,
2021-02-03T01:32:57Z,http://pbs.twimg.com/media/EtQ9H9cXYAEfGO7.jpg,"TidyTuesday, rstats",5,2021,1356777664405778434,Links included,Image
2021-02-03T03:27:50Z,http://pbs.twimg.com/media/EtRXmmJWgAAf2z5.png,"tidytuesday, rstats",5,2021,1356806574455595010,Links included,Image
2021-02-03T03:33:13Z,http://pbs.twimg.com/media/EtRZn7CVgAEVY7G.jpg,TidyTuesday,5,2021,1356807932294258690,Links included,Image
2021-02-03T03:38:37Z,http://pbs.twimg.com/media/EtRautQU0AAe1Fc.jpg,"TidyTuesday, rtistry",5,2021,1356809290468626434,Links included,A visualization showing multiple bars displayed in a radial half circle. Each bar represents the proportion of individuals enrolled at HBCUs that are women vs. men. You can see that consistently from 1976 to 2015 the proportion of women enrolled is much larger than the proportion of men.
2021-02-03T04:53:02Z,http://pbs.twimg.com/media/EtRqyGQU4AQYqlc.jpg,"TidyTuesday, RStats, GGPlot2, DataViz",5,2021,1356828015834013696,Links included,Image
2021-02-03T07:15:34Z,http://pbs.twimg.com/media/EtSMOlpXEAAaGZX.jpg,"TidyTuesday, rstats",5,2021,1356863886910234624,Links included,Image
2021-02-03T14:54:54Z,http://pbs.twimg.com/media/EtT1aWhU0AEcZYx.png,"TidyTuesday, rstats",5,2021,1356979482595270657,Images-only,Image
2021-02-03T16:36:00Z,http://pbs.twimg.com/media/EtRaNLTVkAIpupt.png,"TidyTuesday, rstats",5,2021,1357004923045629964,Links included,Dumbbell plot showing the differences in total number of enrolled students by gender
2021-02-03T16:53:08Z,http://pbs.twimg.com/media/EtUQtFjVEAApdWi.jpg,"TidyTuesday, rstat",5,2021,1357009236593504261,Images-only,Image
2021-02-03T18:30:28Z,http://pbs.twimg.com/media/EtUm41_XUAc7Fcr.png,"tidytuesday, rstats, dataviz, TidyTuesday, ggplot2, tidyverse",5,2021,1357033730905436162,Links included,Image
2021-02-03T18:50:30Z,http://pbs.twimg.com/ext_tw_video_thumb/1357038000195186689/pu/img/2WGXBM5T9tkUjz3w.jpg,"TidyTuesday, rshiny, tidyverse, rstats",5,2021,1357038770676203523,Links included,
2021-02-03T20:03:58Z,http://pbs.twimg.com/media/EtU8Vi5WYAUC9vv.png,"TidyTuesday, DataVisualization, tidyverse, dplyr, ggplot, rstats, r4ds, dataviz",5,2021,1357057260132917250,Links included,Image
2021-02-03T21:50:12Z,http://pbs.twimg.com/media/EtVUL4ZWgAI8q16.png,"TidyTuesday, rstats",5,2021,1357083996837052425,Links included,Image
2021-02-04T03:39:03Z,http://pbs.twimg.com/media/EtWkQuaUYAQmcy3.png,"DataVisualization, TidyTuesday, MakeoverMonday, storytellingwithdata, ship30for30",5,2021,1357171784559173637,Images-only,Image
2021-02-04T05:11:44Z,http://pbs.twimg.com/media/EtW5rBKVkAA5Ghn.png,"TidyTuesday, RStats, GGPlot2, DataViz",5,2021,1357195111751249920,Images-only,Image
2021-02-04T07:47:07Z,http://pbs.twimg.com/media/EtXdM8BWYAQriEI.jpg,"TidyTuesday, ggplot2, rstats, r4ds, dataviz, outlier2021",5,2021,1357234213116911616,Links included,Image
2021-02-04T07:50:11Z,http://pbs.twimg.com/media/EtXcvxyXcAAuO93.jpg,TidyTuesday,5,2021,1357234985032445954,Images-only,Image
2021-02-04T14:27:37Z,http://pbs.twimg.com/media/EtY4kXSVkAIoITX.png,TidyTuesday,5,2021,1357335003026264073,Links included,Image
2021-02-04T14:40:56Z,http://pbs.twimg.com/media/EtY7thvVkAENjPB.jpg,"TidyTuesday, Rstats, R4DS",5,2021,1357338353507553289,Links included,Image
2021-02-04T15:19:37Z,http://pbs.twimg.com/media/EtZD_33UcAIDRo0.jpg,"TidyTuesday, rstats, dataviz, datascience",5,2021,1357348087769878541,Links included,Image
2021-02-04T16:09:56Z,http://pbs.twimg.com/media/EtZOyM_XYAEvkIl.png,"TidyTuesday, RStats, ggplot2, R4ds",5,2021,1357360753704075266,Links included,Image
2021-02-04T17:19:07Z,http://pbs.twimg.com/media/EtZd9kyVEAAUQJY.jpg,"TidyTuesday, rstats",5,2021,1357378161223245826,Images-only,Image
2021-02-04T19:50:58Z,http://pbs.twimg.com/media/EtaC6YJXcAIzZ30.jpg,"TidyTuesday, rstats",5,2021,1357416377305423878,Links included,Image
2021-02-04T20:46:06Z,http://pbs.twimg.com/media/EtaPe4yXYAI7njJ.jpg,"TidyTuesday, dataviz, RStats",5,2021,1357430253103251460,Links included,Image
2021-02-04T22:19:50Z,http://pbs.twimg.com/media/EtakRJRVgAEPV4D.png,"TidyTuesday, viz",5,2021,1357453838882512896,Links included,Image
2021-02-05T00:01:48Z,http://pbs.twimg.com/media/Eta8ZXqWQAAzDwY.jpg,"Tidytuesday, Rstats",6,2021,1357479503103209472,Links included,Image
2021-02-05T02:28:31Z,http://pbs.twimg.com/media/EtbckBOUUAA52pR.jpg,"TidyTuesday, rstats, breakfreefromplastic",6,2021,1357516424810352644,Images-only,Image
2021-02-05T05:47:27Z,http://pbs.twimg.com/media/EtcLdGbXcAANWXj.png,"rstats, ggplot2, mapping, TidyTuesday",6,2021,1357566488727674880,Images-only,Image
2021-02-05T17:42:03Z,http://pbs.twimg.com/tweet_video_thumb/Eteu0SkXYAEvzot.jpg,TidyTuesday,6,2021,1357746321785053185,Links included,
2021-02-05T23:12:14Z,http://pbs.twimg.com/media/Etf6p_qWYAsDd3i.jpg,TidyTuesday,6,2021,1357829415271555074,Images-only,Image
2021-02-06T04:01:24Z,http://pbs.twimg.com/tweet_video_thumb/Etg8ttVVIAAAFco.jpg,"TidyTuesday, rstats, HBCUs",6,2021,1357902185883832322,Links included,
2021-02-06T12:38:53Z,http://pbs.twimg.com/media/EtizF1sWgAUir1t.png,"TidyTuesday, Rstats",6,2021,1358032413478256645,Links included,Image
2021-02-06T14:38:15Z,http://pbs.twimg.com/media/EtjMe8XXUAA3gtr.png,"dataviz, TidyTuesday, DataVisualization, Rstats, tidyverse, ggplot2, DataScience",6,2021,1358062456048910338,Links included,Image
2021-02-06T16:18:34Z,http://pbs.twimg.com/media/EtjlkJfXcAEn7_k.jpg,"rstat, tidytuesday",6,2021,1358087700990087171,Links included,Image
2021-02-06T19:57:47Z,http://pbs.twimg.com/media/EtkXoJZXUAkC5RX.png,"TidyTuesday, ggplot2, rstats",6,2021,1358142866724446208,Links included,Image
2021-02-06T20:24:27Z,http://pbs.twimg.com/media/Etkb852WYAAYLr6.png,"TidyTuesday, rstats",6,2021,1358149580811096071,Links included,Image
2021-02-06T20:50:38Z,http://pbs.twimg.com/media/EtkjkxJU0AMq-qW.png,TidyTuesday,6,2021,1358156168850415616,Links included,Image
2021-02-06T22:42:11Z,http://pbs.twimg.com/media/Etk8_fCXAAIuwOJ.png,TidyTuesday,6,2021,1358184242652598279,Links included,Image
2021-02-07T07:41:08Z,http://pbs.twimg.com/media/Etm38IRVcAAhbXD.png,TidyTuesday,6,2021,1358319872912945152,Links included,Image
2021-02-07T08:42:42Z,http://pbs.twimg.com/media/EtnGGSjVgAMtRJa.png,"TidyTuesday, RStats",6,2021,1358335366936207361,Links included,Image
2021-02-07T12:32:26Z,http://pbs.twimg.com/media/Etn5-AvXMAEfCLZ.png,"TidyTuesday, RStats",6,2021,1358393180501266438,Links included,Image
2021-02-07T13:32:55Z,http://pbs.twimg.com/media/EtoDMCeXIAQu-O0.jpg,"TidyTuesday, dataviz",6,2021,1358408402913943552,Images-only,Image
2021-02-07T14:01:02Z,http://pbs.twimg.com/media/EtoPrXIXIAMR22j.png,"TidyTuesday, rstats, rtweet, TidyTuesday, TidyTuesday",6,2021,1358415477215801350,Links included,Image
2021-02-07T14:19:53Z,http://pbs.twimg.com/media/EtoSgguWQAI9ZYY.jpg,tidytuesday,6,2021,1358420221263020036,Images-only,Image
2021-02-07T18:05:35Z,http://pbs.twimg.com/media/EtpHWGfXIAE741g.jpg,"TidyTuesday, Rstats",6,2021,1358477020813012993,Links included,Image
2021-02-07T21:24:15Z,http://pbs.twimg.com/media/Etp0tn0XYAcE8ff.png,TidyTuesday,6,2021,1358527015708733448,Links included,"Chart with lines showing the proportion of the US population aged 25+ that are high school and college graduates from 1910 to 2016, with bars ascending/descending from the line to show the difference between white and black Americans."
2021-02-08T00:59:38Z,http://pbs.twimg.com/media/EtqkowtXYAEjh5T.jpg,"Tidytuesday, Rstats",6,2021,1358581217004822530,Links included,Image
2021-02-08T05:07:11Z,http://pbs.twimg.com/media/EtresxTVkAERRu9.jpg,TidyTuesday,6,2021,1358643518634250240,Links included,Image
2021-02-08T11:32:59Z,http://pbs.twimg.com/media/Ets3YcDXIAEGy2N.jpg,"TidyTuesday, Rstats",6,2021,1358740608563707906,Links included,Image
2021-02-08T13:22:05Z,http://pbs.twimg.com/media/EttQWSUVIAAzIRT.jpg,TidyTuesday,6,2021,1358768062858555392,Links included,Image
2021-02-08T16:19:39Z,http://pbs.twimg.com/media/Ett4fnSVgAsiSSD.jpg,"TidyTuesday, dataviz, ggplot2, R",6,2021,1358812747241168896,Links included,Image
2021-02-08T16:23:05Z,http://pbs.twimg.com/media/Ett5xUQXcAEXOOT.jpg,"TidyTuesday, r4ds, tidyverse, rstats, dataviz",6,2021,1358813610772955145,Links included,Image
2021-02-08T18:30:11Z,http://pbs.twimg.com/media/EtuVvlFXYAEYkOl.jpg,"TidyTuesday, rstats, DataVisualization",6,2021,1358845598871531520,Images-only,Image
2021-02-08T20:15:23Z,http://pbs.twimg.com/media/Etuu2XjWgAM4gJk.jpg,"TidyTuesday, rstats, r4ds, dataviz",6,2021,1358872071225376773,Links included,Image
2021-02-08T22:10:44Z,http://pbs.twimg.com/media/EtvIn2oWgAsrIEf.jpg,TidyTuesday,6,2021,1358901101215559682,Images-only,Image
2021-02-09T03:55:40Z,http://pbs.twimg.com/media/EtwYH5HXUAAfE6R.png,TidyTuesday,6,2021,1358987906023587841,Links included,Image
2021-02-09T04:39:20Z,http://pbs.twimg.com/media/Etwf9lRWQAEQBo0.png,TidyTuesday,6,2021,1358998895360098309,Links included,Image
2021-02-09T08:17:15Z,http://pbs.twimg.com/media/EtxSTzkVkAI9Ufa.png,"TidyTuesday, Rstats",6,2021,1359053735809347587,Links included,Image
2021-02-09T10:13:35Z,http://pbs.twimg.com/media/EtxuwZkXcAEeDvD.png,TidyTuesday,6,2021,1359083011774545920,Links included,Image
2021-02-09T10:18:39Z,http://pbs.twimg.com/media/EtxvQuIXAAEhBHZ.png,"TidyTuesday, rstats",6,2021,1359084286721351687,Images-only,Image
2021-02-09T12:38:48Z,http://pbs.twimg.com/media/EtyP1TaXYAAxu7z.jpg,"TidyTuesday, rstats",6,2021,1359119559987494912,Links included,Image
2021-02-09T14:31:02Z,http://pbs.twimg.com/media/EtypuJQWgAchB7F.jpg,"TidyTuesday, rstats",6,2021,1359147801712680960,Links included,Image
2021-02-09T14:45:42Z,http://pbs.twimg.com/media/EtytAPhXYAMy0sR.png,TidyTuesday,6,2021,1359151493035786249,Links included,Image
2021-02-09T14:47:28Z,http://pbs.twimg.com/tweet_video_thumb/EtytZwBXUAImG6i.jpg,"TidyTuesday, rstats, r4ds",6,2021,1359151939704025094,Images-only,
2021-02-09T17:13:50Z,http://pbs.twimg.com/media/EtzO8czVEAIvai7.png,TidyTuesday,6,2021,1359188770398982146,Links included,Image
2021-02-09T19:11:26Z,http://pbs.twimg.com/media/Etzn7rDXcAQs24r.png,"TidyTuesday, rmarkdown, Rstats, tidyverse, ggplot2",6,2021,1359218369409482752,Links included,Image
2021-02-09T19:24:13Z,http://pbs.twimg.com/media/Etzrhe2XEAU-Kov.jpg,TidyTuesday,6,2021,1359221585488543749,Links included,Image
2021-02-09T19:46:49Z,http://pbs.twimg.com/media/EtzwlCUWYAIewQF.png,"TidyTuesday, Rstats",6,2021,1359227272260165633,Links included,Image
2021-02-09T20:56:56Z,http://pbs.twimg.com/tweet_video_thumb/Et0B3zbXUAcaA6k.jpg,"TidyTuesday, DataVisualization, DataScience, RStats",6,2021,1359244915855736836,Links included,
2021-02-09T21:00:31Z,http://pbs.twimg.com/media/Et0B6crVkAEgCMB.jpg,"TidyTuesday, rstats",6,2021,1359245821095546880,Links included,
2021-02-09T21:19:13Z,http://pbs.twimg.com/media/Et0FkSrWgAgoHpf.png,"rstats, TidyTuesday",6,2021,1359250526286864388,Links included,Image
2021-02-09T21:57:48Z,http://pbs.twimg.com/media/Et0P2wJWYAQm35G.jpg,"TidyTuesday, Rstats",6,2021,1359260233760137216,Links included,Image
2021-02-09T22:04:59Z,http://pbs.twimg.com/media/Et0Ri17XcAEzB3t.png,"tidytuesday, datascience, rstats",6,2021,1359262044348964870,Links included,Image
2021-02-09T22:38:50Z,http://pbs.twimg.com/media/Et0Y1kpXYAQcu1A.png,"TidyTuesday, Rstats, ggplot2, dataviz, ddj",6,2021,1359270563328450562,Links included,Image
2021-02-09T23:17:52Z,http://pbs.twimg.com/media/Et0hrkRWgAYVtSF.jpg,"TidyTuesday, Rstats",6,2021,1359280383418851329,Links included,Image
2021-02-09T23:52:31Z,http://pbs.twimg.com/media/Et0o2yDUUAAuLyh.png,TidyTuesday,6,2021,1359289102739251203,Links included,Image
2021-02-10T00:46:33Z,http://pbs.twimg.com/tweet_video_thumb/Et02IOUVEAE1fyp.jpg,TidyTuesday,6,2021,1359302701863952387,Links included,
2021-02-10T01:27:49Z,http://pbs.twimg.com/media/Et0_w-NXIAE2l9A.png,"TidyTuesday, rstats, r4ds",6,2021,1359313089401942016,Links included,Image
2021-02-10T02:04:37Z,http://pbs.twimg.com/media/Et1ISTiXUAUtMlf.jpg,"TidyTuesday, Rstats",6,2021,1359322348613206024,Links included,Image
2021-02-10T03:24:03Z,http://pbs.twimg.com/media/Et1Uz1vUUAAWx7K.jpg,"TidyTuesday, UCLoveDataWeek, USCensus, UrbanInstitute, WealthInequality, BlackHistoryMonth",6,2021,1359342340003909638,Links included,Image
2021-02-10T04:15:54Z,http://pbs.twimg.com/media/Et1mS0sWYAMRSbv.png,"TidyTuesday, rstats",6,2021,1359355388169244676,Links included,Image
2021-02-10T07:10:55Z,http://pbs.twimg.com/media/Et2Nh4LWgAUPIRR.png,"TidyTuesday, RStats, ggplot2, R4ds",6,2021,1359399433138536448,Links included,Image
2021-02-10T10:24:33Z,http://pbs.twimg.com/media/Et258E3XEAA6wiY.jpg,"TidyTuesday, rstats, kenya",6,2021,1359448159957753856,Images-only,Image
2021-02-10T13:30:09Z,http://pbs.twimg.com/media/Et3kzqmWgAEEnrk.jpg,"PlasticPollution, Tidytuesday, breakfreefromplastic, RStats",6,2021,1359494867676762112,Links included,Image
2021-02-10T13:52:40Z,http://pbs.twimg.com/media/Et3p-baXIAYMb9c.jpg,"TidyTuesday, RStats",6,2021,1359500532931579907,Links included,Image
2021-02-10T14:50:09Z,http://pbs.twimg.com/media/Et33PV6WgAgyqKs.png,"TidyTuesday, RStats",6,2021,1359515000440815616,Links included,Image
2021-02-10T16:49:05Z,http://pbs.twimg.com/media/Et4STUfVkAIC9CR.jpg,"TidyTuesday, RStats",6,2021,1359544933691006977,Links included,Image
2021-02-10T16:55:18Z,http://pbs.twimg.com/tweet_video_thumb/Et4T4lBUUAEWD67.jpg,"tidytuesday, rstats",6,2021,1359546494890614788,Links included,
2021-02-10T18:00:09Z,http://pbs.twimg.com/media/Et4ioysXAAEaQwE.jpg,TidyTuesday,6,2021,1359562816701792262,Images-only,Image
2021-02-10T18:02:20Z,http://pbs.twimg.com/media/Et4joezWgAoteD0.jpg,"rstats, TidyTuesday",6,2021,1359563365799059458,Images-only,Image
2021-02-10T18:58:23Z,http://pbs.twimg.com/media/Et4wGR_XAAE1xf1.jpg,"tidytuesday, rstats, dataviz, TidyTuesday, ggplot2, tidyverse",6,2021,1359577470379429888,Links included,Wealth and income inequality in USA
2021-02-10T19:12:37Z,http://pbs.twimg.com/tweet_video_thumb/Et4xgJ3VcAAfU9K.jpg,"TidyTuesday, rstats, tidyverse",6,2021,1359581052918931456,Links included,Image
2021-02-10T20:06:37Z,http://pbs.twimg.com/media/Et5AG9PXcAwxbHQ.png,TidyTuesday,6,2021,1359594644326203394,Links included,Image
2021-02-10T20:15:10Z,http://pbs.twimg.com/media/Et4_K45WQBAd13s.jpg,"TidyTuesday, gggibbous, ggthemr, gghighlight",6,2021,1359596795240800257,Links included,"Time series graphs showing the average student debt for white, black and hispanic families in the US from the 1990s through to the late 2010s. The percentage of families with student debt are shown using gibbous charts, similar to pie charts. The average black family's student debt overtook the average white family's in the 2000s, in part due to a greater percentage of black families having student debt since then."
2021-02-10T21:19:01Z,http://pbs.twimg.com/media/Et5PZd6XIAQ_IV2.jpg,TidyTuesday,6,2021,1359612861316816903,Links included,Image
2021-02-10T21:40:57Z,http://pbs.twimg.com/media/Et5VtC3WYAIU-Ue.jpg,"TidyTuesday, RStats",6,2021,1359618382589538308,Images-only,Image
2021-02-10T22:25:53Z,http://pbs.twimg.com/media/Et5fqf-XYAMiaVo.jpg,TidyTuesday,6,2021,1359629688331730944,Images-only,
2021-02-10T22:35:52Z,http://pbs.twimg.com/media/Et5R8XZXcA8T8hU.jpg,"tidytuesday, RStats, r4ds",6,2021,1359632202049454080,Links included,Image
2021-02-10T23:26:29Z,http://pbs.twimg.com/media/Et5t2oZXUAA7rKR.png,"TidyTuesday, dataviz, r4ds, rstats",6,2021,1359644942394679298,Links included,Image
2021-02-11T02:09:46Z,http://pbs.twimg.com/media/Et6TB9xXYAEcKmH.png,"TidyTuesday, rstats",6,2021,1359686032741040128,Links included,Image
2021-02-11T05:35:40Z,http://pbs.twimg.com/media/Et6_-4kUYAArRft.jpg,"TidyTuesday, Tidydors",6,2021,1359737846706307072,Links included,Image
2021-02-11T06:47:17Z,http://pbs.twimg.com/media/Et7SIRSUcAgkKbz.jpg,"TidyTuesday, RStudio, Rstats",6,2021,1359755870519713795,Links included,Image
2021-02-11T19:10:21Z,http://pbs.twimg.com/media/Et98vTxWQAIgw5C.jpg,"TidyTuesday, Rstats",6,2021,1359942869939871744,Links included,Image
2021-02-11T20:56:34Z,http://pbs.twimg.com/media/Et-UCQyXYAI9UqD.png,"TidyTuesday, rstats",6,2021,1359969601149431808,Links included,Image
2021-02-11T22:10:20Z,http://pbs.twimg.com/media/Et-mACqU0AAeVpU.png,"rstats, ggplot, tidytuesday",6,2021,1359988164249571328,Images-only,Image
2021-02-12T02:12:25Z,http://pbs.twimg.com/media/Et_daQrWgAEZX8E.jpg,"TidyTuesday, rstats",7,2021,1360049086465011713,Links included,Image
2021-02-12T08:51:21Z,http://pbs.twimg.com/media/EuA4pKSWgAcmbWd.jpg,"TidyTuesday, rstats",7,2021,1360149483808575490,Links included,Image
2021-02-12T13:18:17Z,http://pbs.twimg.com/media/EuB1Mk9XUAYRWJa.jpg,"TidyTuesday, rstats",7,2021,1360216657931759618,Images-only,Image
2021-02-12T13:56:32Z,http://pbs.twimg.com/media/EuB-iFVXIAoU7Mg.jpg,"TidyTuesday, dataviz, RStats",7,2021,1360226283708383232,Links included,Image
2021-02-12T14:08:48Z,http://pbs.twimg.com/media/EuCBYfSXcAE9UX1.jpg,"TidyTuesday, rstats",7,2021,1360229370535813123,Images-only,
2021-02-12T14:42:50Z,http://pbs.twimg.com/media/EuCJMZtXcAIc1l3.jpg,"TidyTuesday, rstats",7,2021,1360237936390856706,Links included,Image
2021-02-12T15:14:14Z,http://pbs.twimg.com/media/EuCQTTAVcAILp5H.png,"TidyTuesday, Rstats",7,2021,1360245837914230790,Links included,Image
2021-02-12T19:45:42Z,http://pbs.twimg.com/media/EuDOgnvXMAosZeo.jpg,tidytuesday,7,2021,1360314154209411074,Images-only,Image
2021-02-12T22:46:49Z,http://pbs.twimg.com/tweet_video_thumb/EuD395KXUAAmb0V.jpg,"TidyTuesday, rladies",7,2021,1360359735623565321,Links included,
2021-02-13T01:49:33Z,http://pbs.twimg.com/media/EuEhkVAVEAIFVtF.jpg,"TidyTuesday, rstats",7,2021,1360405718961037316,Links included,Image
2021-02-13T03:12:41Z,http://pbs.twimg.com/media/EuEzrkPXYAUrDH5.jpg,TidyTuesday,7,2021,1360426639704928258,Images-only,Image
2021-02-13T04:51:10Z,http://pbs.twimg.com/media/EuFLV7HU0AELdlU.jpg,"TidyTuesday, rstats, dataviz",7,2021,1360451427752054794,Links included,Image
2021-02-13T07:00:12Z,http://pbs.twimg.com/media/EuFo2bXUcAQFW3f.png,"TidyTuesday, r4ds, Rstats",7,2021,1360483899587977218,Links included,Image
2021-02-13T10:35:22Z,http://pbs.twimg.com/media/EuGaGd_VoAAqhtT.png,TidyTuesday,7,2021,1360538046383280130,Links included,Image
2021-02-13T11:17:00Z,http://pbs.twimg.com/media/EuGjf7gXMAEBTdi.jpg,"TidyTuesday, rstats, r4ds, dataviz",7,2021,1360548522987249667,Links included,Image
2021-02-13T16:32:44Z,http://pbs.twimg.com/tweet_video_thumb/EuHr6zbXMAU6fJq.jpg,"TidyTuesday, Rstats, dataviz",7,2021,1360627981413199876,Links included,
2021-02-13T16:37:30Z,http://pbs.twimg.com/media/EuHswEZXIAUaL6r.png,"TidyTuesday, DataVisualization, tidyverse, dplyr, ggplot, rstats, r4ds, dataviz",7,2021,1360629179876864000,Links included,Image
2021-02-13T20:30:33Z,http://pbs.twimg.com/media/EuIiS8-UcAEz6A1.png,"TidyTuesday, RStats, GGPlot2, DataViz",7,2021,1360687829345472512,Links included,"There are five plots showing different wealth metrics for Black, Hispanic, and White populations in the United States in 1989 and 2016. The top plot extends across the width of the image and shows the percent of people by race in each income bracket; the distribution of income is skewed towards the lower end of income brackets for the Black and Hispanic population and towards the higher end of the income brackets for the white population. The lower section of the image has four slope line plots showing home ownership percentages, average family wealth, family liquid retirement savings, and family student loan debt for Black, Hispanic, and white populations in 1989 and 2016. The white population was better off in all of the metrics in 1989 and has increased wealth at a much higher rate than the Black and Hispanic populations. All three populations have experienced increased student loan debt, but the Black population has the highest average family student loan debt in 2016."
2021-02-13T21:51:53Z,http://pbs.twimg.com/tweet_video_thumb/EuI0SYkXcAQ_r4B.jpg,"galentinesday, TidyTuesday",7,2021,1360708297037406216,Links included,Image
2021-02-14T05:01:34Z,http://pbs.twimg.com/media/EuKXIrYVIAYirF1.png,"TidyTuesday, rstats",7,2021,1360816429436608516,Images-only,Image
2021-02-14T09:40:54Z,http://pbs.twimg.com/media/EuLXQ4pXIAUCajk.jpg,"TidyTuesday, DataScience, TidyModels, rStats",7,2021,1360886726374404097,Images-only,Image
2021-02-14T11:17:47Z,http://pbs.twimg.com/media/EuLsTQkWYAER4zM.jpg,"TidyTuesday, rstats, CorrelAid",7,2021,1360911110891843584,Images-only,Image
2021-02-14T12:50:14Z,http://pbs.twimg.com/media/EuMCmVKWYAAIVbh.jpg,"ValentinesDay, RStats, TidyTuesday, AcademicChatter, AcademicTwitter",7,2021,1360934372627668992,Images-only,Image
2021-02-14T14:01:00Z,http://pbs.twimg.com/media/EuMSzExXEAcfl1U.png,"TidyTuesday, rstats, rtweet, TidyTuesday, TidyTuesday",7,2021,1360952182770716674,Links included,Image
2021-02-14T15:44:47Z,http://pbs.twimg.com/media/EuMpMVGXYAUaxt8.png,"RStats, TidyTuesday",7,2021,1360978301418930176,Images-only,Image
2021-02-14T18:34:44Z,http://pbs.twimg.com/ext_tw_video_thumb/1361020928487018497/pu/img/vux0vCEh54UhZnsk.jpg,"MakingOf, TidyTuesday",7,2021,1361021069524692995,Links included,Image
